ITEM_ID,SIM_SCORE,HOT_LEVEL,CATEGORY,P_ID
"item19009","3","3","3","22942"
"item19010","4","4","4","22943"
"item19011","5","5","0","22944"
"item19012","6","6","1","22945"
"item19013","7","7","2","22946"
"item19014","8","8","3","22947"
"item19015","9","9","4","22948"
"item19016","1","10","0","22949"
"item19017","2","2","1","22950"
"item19018","3","3","2","22951"
"item19019","4","4","3","22952"
"item19020","5","5","4","22953"
"item19021","6","6","0","22954"
"item19022","7","7","1","22955"
"item19023","8","8","2","22956"
"item19024","9","9","3","22957"
"item19025","1","10","4","22958"
"item19026","2","2","0","22959"
"item19027","3","3","1","22960"
"item19028","4","4","2","22961"
"item19029","5","5","3","22962"
"item19030","6","6","4","22963"
"item19031","7","7","0","22964"
"item19032","8","8","1","22965"
"item19033","9","9","2","22966"
"item19034","1","10","3","22967"
"item19035","2","2","4","22968"
"item19036","3","3","0","22969"
"item19037","4","4","1","22970"
"item19038","5","5","2","22971"
"item19039","6","6","3","22972"
"item19040","7","7","4","22973"
"item19041","8","8","0","22974"
"item19042","9","9","1","22975"
"item19043","1","10","2","22976"
"item19044","2","2","3","22977"
"item19045","3","3","4","22978"
"item19046","4","4","0","22979"
"item19047","5","5","1","22980"
"item19048","6","6","2","22981"
"item19049","7","7","3","22982"
"item19050","8","8","4","22983"
"item19051","9","9","0","22984"
"item19052","1","10","1","22985"
"item19053","2","2","2","22986"
"item19054","3","3","3","22987"
"item19055","4","4","4","22988"
"item19056","5","5","0","22989"
"item19057","6","6","1","22990"
"item19058","7","7","2","22991"
"item19059","8","8","3","22992"
"item19060","9","9","4","22993"
"item19061","1","10","0","22994"
"item19062","2","2","1","22995"
"item19063","3","3","2","22996"
"item19064","4","4","3","22997"
"item19065","5","5","4","22998"
"item19066","6","6","0","22999"
"item19067","7","7","1","23000"
"item19068","8","8","2","23001"
"item19069","9","9","3","23002"
"item19070","1","10","4","23003"
"item19071","2","2","0","23004"
"item19072","3","3","1","23005"
"item19073","4","4","2","23006"
"item19074","5","5","3","23007"
"item19075","6","6","4","23008"
"item19076","7","7","0","23009"
"item19077","8","8","1","23010"
"item19078","9","9","2","23011"
"item19079","1","10","3","23012"
"item19080","2","2","4","23013"
"item19081","3","3","0","23014"
"item19082","4","4","1","23015"
"item19083","5","5","2","23016"
"item19084","6","6","3","23017"
"item19085","7","7","4","23018"
"item19086","8","8","0","23019"
"item19087","9","9","1","23020"
"item19088","1","10","2","23021"
"item19089","2","2","3","23022"
"item19090","3","3","4","23023"
"item19091","4","4","0","23024"
"item19092","5","5","1","23025"
"item19093","6","6","2","23026"
"item19094","7","7","3","23027"
"item19095","8","8","4","23028"
"item19096","9","9","0","23029"
"item19097","1","10","1","23030"
"item19098","2","2","2","23031"
"item19099","3","3","3","23032"
"item19100","4","4","4","23033"
"item19101","5","5","0","23034"
"item19102","6","6","1","23035"
"item19103","7","7","2","23036"
"item19104","8","8","3","23037"
"item19105","9","9","4","23038"
"item19106","1","10","0","23039"
"item19107","2","2","1","23040"
"item19108","3","3","2","23041"
"item19109","4","4","3","23042"
"item19110","5","5","4","23043"
"item19111","6","6","0","23044"
"item19112","7","7","1","23045"
"item19113","8","8","2","23046"
"item19114","9","9","3","23047"
"item19115","1","10","4","23048"
"item19116","2","2","0","23049"
"item19117","3","3","1","23050"
"item19118","4","4","2","23051"
"item19119","5","5","3","23052"
"item19120","6","6","4","23053"
"item19121","7","7","0","23054"
"item19122","8","8","1","23055"
"item19123","9","9","2","23056"
"item19124","1","10","3","23057"
"item19125","2","2","4","23058"
"item19126","3","3","0","23059"
"item19127","4","4","1","23060"
"item19128","5","5","2","23061"
"item19129","6","6","3","23062"
"item19130","7","7","4","23063"
"item19131","8","8","0","23064"
"item19132","9","9","1","23065"
"item19133","1","10","2","23066"
"item19134","2","2","3","23067"
"item19135","3","3","4","23068"
"item19136","4","4","0","23069"
"item19137","5","5","1","23070"
"item19138","6","6","2","23071"
"item19139","7","7","3","23072"
"item19140","8","8","4","23073"
"item19141","9","9","0","23074"
"item19142","1","10","1","23075"
"item19143","2","2","2","23076"
"item19144","3","3","3","23077"
"item19145","4","4","4","23078"
"item19146","5","5","0","23079"
"item19147","6","6","1","23080"
"item19148","7","7","2","23081"
"item19149","8","8","3","23082"
"item19150","9","9","4","23083"
"item19151","1","10","0","23084"
"item19152","2","2","1","23085"
"item19153","3","3","2","23086"
"item19154","4","4","3","23087"
"item19155","5","5","4","23088"
"item19156","6","6","0","23089"
"item19157","7","7","1","23090"
"item19158","8","8","2","23091"
"item19159","9","9","3","23092"
"item19160","1","10","4","23093"
"item19161","2","2","0","23094"
"item19162","3","3","1","23095"
"item19163","4","4","2","23096"
"item19164","5","5","3","23097"
"item19165","6","6","4","23098"
"item19166","7","7","0","23099"
"item19167","8","8","1","23100"
"item19168","9","9","2","23101"
"item19169","1","10","3","23102"
"item19170","2","2","4","23103"
"item19171","3","3","0","23104"
"item19172","4","4","1","23105"
"item19173","5","5","2","23106"
"item19174","6","6","3","23107"
"item19175","7","7","4","23108"
"item19176","8","8","0","23109"
"item19177","9","9","1","23110"
"item19178","1","10","2","23111"
"item19179","2","2","3","23112"
"item19180","3","3","4","23113"
"item19181","4","4","0","23114"
"item19182","5","5","1","23115"
"item19183","6","6","2","23116"
"item19184","7","7","3","23117"
"item19185","8","8","4","23118"
"item19186","9","9","0","23119"
"item19187","1","10","1","23120"
"item19188","2","2","2","23121"
"item19189","3","3","3","23122"
"item19190","4","4","4","23123"
"item19191","5","5","0","23124"
"item19192","6","6","1","23125"
"item19193","7","7","2","23126"
"item19194","8","8","3","23127"
"item19195","9","9","4","23128"
"item19196","1","10","0","23129"
"item19197","2","2","1","23130"
"item19198","3","3","2","23131"
"item19199","4","4","3","23132"
"item19200","5","5","4","23133"
"item19201","6","6","0","23134"
"item19202","7","7","1","23135"
"item19203","8","8","2","23136"
"item19204","9","9","3","23137"
"item19205","1","10","4","23138"
"item19206","2","2","0","23139"
"item19207","3","3","1","23140"
"item19208","4","4","2","23141"
"item19209","5","5","3","23142"
"item19210","6","6","4","23143"
"item19211","7","7","0","23144"
"item19212","8","8","1","23145"
"item19213","9","9","2","23146"
"item19214","1","10","3","23147"
"item19215","2","2","4","23148"
"item19216","3","3","0","23149"
"item19217","4","4","1","23150"
"item19218","5","5","2","23151"
"item19219","6","6","3","23152"
"item19220","7","7","4","23153"
"item19221","8","8","0","23154"
"item19222","9","9","1","23155"
"item19223","1","10","2","23156"
"item19224","2","2","3","23157"
"item19225","3","3","4","23158"
"item19226","4","4","0","23159"
"item19227","5","5","1","23160"
"item19228","6","6","2","23161"
"item19229","7","7","3","23162"
"item19230","8","8","4","23163"
"item19231","9","9","0","23164"
"item19232","1","10","1","23165"
"item19233","2","2","2","23166"
"item19234","3","3","3","23167"
"item19235","4","4","4","23168"
"item19236","5","5","0","23169"
"item19237","6","6","1","23170"
"item19238","7","7","2","23171"
"item19239","8","8","3","23172"
"item19240","9","9","4","23173"
"item19241","1","10","0","23174"
"item19242","2","2","1","23175"
"item19243","3","3","2","23176"
"item19244","4","4","3","23177"
"item19245","5","5","4","23178"
"item19246","6","6","0","23179"
"item19247","7","7","1","23180"
"item19248","8","8","2","23181"
"item19249","9","9","3","23182"
"item19250","1","10","4","23183"
"item19251","2","2","0","23184"
"item19252","3","3","1","23185"
"item19253","4","4","2","23186"
"item19254","5","5","3","23187"
"item19255","6","6","4","23188"
"item19256","7","7","0","23189"
"item19257","8","8","1","23190"
"item19258","9","9","2","23191"
"item19259","1","10","3","23192"
"item19260","2","2","4","23193"
"item19261","3","3","0","23194"
"item19262","4","4","1","23195"
"item19263","5","5","2","23196"
"item19264","6","6","3","23197"
"item19265","7","7","4","23198"
"item19266","8","8","0","23199"
"item19267","9","9","1","23200"
"item19268","1","10","2","23201"
"item19269","2","2","3","23202"
"item19270","3","3","4","23203"
"item19271","4","4","0","23204"
"item19272","5","5","1","23205"
"item19273","6","6","2","23206"
"item19274","7","7","3","23207"
"item19275","8","8","4","23208"
"item19276","9","9","0","23209"
"item19277","1","10","1","23210"
"item19278","2","2","2","23211"
"item19279","3","3","3","23212"
"item19280","4","4","4","23213"
"item19281","5","5","0","23214"
"item19282","6","6","1","23215"
"item19283","7","7","2","23216"
"item19284","8","8","3","23217"
"item19285","9","9","4","23218"
"item19286","1","10","0","23219"
"item19287","2","2","1","23220"
"item19288","3","3","2","23221"
"item19289","4","4","3","23222"
"item19290","5","5","4","23223"
"item19291","6","6","0","23224"
"item19292","7","7","1","23225"
"item19293","8","8","2","23226"
"item19294","9","9","3","23227"
"item19295","1","10","4","23228"
"item19296","2","2","0","23229"
"item19297","3","3","1","23230"
"item19298","4","4","2","23231"
"item19299","5","5","3","23232"
"item19300","6","6","4","23233"
"item19301","7","7","0","23234"
"item19302","8","8","1","23235"
"item19303","9","9","2","23236"
"item19304","1","10","3","23237"
"item19305","2","2","4","23238"
"item19306","3","3","0","23239"
"item19307","4","4","1","23240"
"item19308","5","5","2","23241"
"item19309","6","6","3","23242"
"item19310","7","7","4","23243"
"item19311","8","8","0","23244"
"item19312","9","9","1","23245"
"item19313","1","10","2","23246"
"item19314","2","2","3","23247"
"item19315","3","3","4","23248"
"item19316","4","4","0","23249"
"item19317","5","5","1","23250"
"item19318","6","6","2","23251"
"item19319","7","7","3","23252"
"item19320","8","8","4","23253"
"item19321","9","9","0","23254"
"item19322","1","10","1","23255"
"item19323","2","2","2","23256"
"item19324","3","3","3","23257"
"item19325","4","4","4","23258"
"item19326","5","5","0","23259"
"item19327","6","6","1","23260"
"item19328","7","7","2","23261"
"item19329","8","8","3","23262"
"item19330","9","9","4","23263"
"item19331","1","10","0","23264"
"item19332","2","2","1","23265"
"item19333","3","3","2","23266"
"item19334","4","4","3","23267"
"item19335","5","5","4","23268"
"item19336","6","6","0","23269"
"item19337","7","7","1","23270"
"item19338","8","8","2","23271"
"item19339","9","9","3","23272"
"item19340","1","10","4","23273"
"item19341","2","2","0","23274"
"item19342","3","3","1","23275"
"item19343","4","4","2","23276"
"item19344","5","5","3","23277"
"item19345","6","6","4","23278"
"item19346","7","7","0","23279"
"item19347","8","8","1","23280"
"item19348","9","9","2","23281"
"item19349","1","10","3","23282"
"item19350","2","2","4","23283"
"item19351","3","3","0","23284"
"item19352","4","4","1","23285"
"item19353","5","5","2","23286"
"item19354","6","6","3","23287"
"item19355","7","7","4","23288"
"item19356","8","8","0","23289"
"item19357","9","9","1","23290"
"item19358","1","10","2","23291"
"item19359","2","2","3","23292"
"item19360","3","3","4","23293"
"item19361","4","4","0","23294"
"item19362","5","5","1","23295"
"item19363","6","6","2","23296"
"item19364","7","7","3","23297"
"item19365","8","8","4","23298"
"item19366","9","9","0","23299"
"item19367","1","10","1","23300"
"item19368","2","2","2","23301"
"item19369","3","3","3","23302"
"item19370","4","4","4","23303"
"item19371","5","5","0","23304"
"item19372","6","6","1","23305"
"item19373","7","7","2","23306"
"item19374","8","8","3","23307"
"item19375","9","9","4","23308"
"item19376","1","10","0","23309"
"item19377","2","2","1","23310"
"item19378","3","3","2","23311"
"item19379","4","4","3","23312"
"item19380","5","5","4","23313"
"item19381","6","6","0","23314"
"item19382","7","7","1","23315"
"item19383","8","8","2","23316"
"item19384","9","9","3","23317"
"item19385","1","10","4","23318"
"item19386","2","2","0","23319"
"item19387","3","3","1","23320"
"item19388","4","4","2","23321"
"item19389","5","5","3","23322"
"item19390","6","6","4","23323"
"item19391","7","7","0","23324"
"item19392","8","8","1","23325"
"item19393","9","9","2","23326"
"item19394","1","10","3","23327"
"item19395","2","2","4","23328"
"item19396","3","3","0","23329"
"item19397","4","4","1","23330"
"item19398","5","5","2","23331"
"item19399","6","6","3","23332"
"item19400","7","7","4","23333"
"item19401","8","8","0","23334"
"item19402","9","9","1","23335"
"item19403","1","10","2","23336"
"item19404","2","2","3","23337"
"item19405","3","3","4","23338"
"item19406","4","4","0","23339"
"item19407","5","5","1","23340"
"item19408","6","6","2","23341"
"item19409","7","7","3","23342"
"item19410","8","8","4","23343"
"item19411","9","9","0","23344"
"item19412","1","10","1","23345"
"item19413","2","2","2","23346"
"item19414","3","3","3","23347"
"item19415","4","4","4","23348"
"item19416","5","5","0","23349"
"item19417","6","6","1","23350"
"item19418","7","7","2","23351"
"item19419","8","8","3","23352"
"item19420","9","9","4","23353"
"item19421","1","10","0","23354"
"item19422","2","2","1","23355"
"item19423","3","3","2","23356"
"item19424","4","4","3","23357"
"item19425","5","5","4","23358"
"item19426","6","6","0","23359"
"item19427","7","7","1","23360"
"item19428","8","8","2","23361"
"item19429","9","9","3","23362"
"item19430","1","10","4","23363"
"item19431","2","2","0","23364"
"item19432","3","3","1","23365"
"item19433","4","4","2","23366"
"item19434","5","5","3","23367"
"item19435","6","6","4","23368"
"item19436","7","7","0","23369"
"item19437","8","8","1","23370"
"item19438","9","9","2","23371"
"item19439","1","10","3","23372"
"item19440","2","2","4","23373"
"item19441","3","3","0","23374"
"item19442","4","4","1","23375"
"item19443","5","5","2","23376"
"item19444","6","6","3","23377"
"item19445","7","7","4","23378"
"item19446","8","8","0","23379"
"item19447","9","9","1","23380"
"item19448","1","10","2","23381"
"item19449","2","2","3","23382"
"item19450","3","3","4","23383"
"item19451","4","4","0","23384"
"item19452","5","5","1","23385"
"item19453","6","6","2","23386"
"item19454","7","7","3","23387"
"item19455","8","8","4","23388"
"item19456","9","9","0","23389"
"item19457","1","10","1","23390"
"item19458","2","2","2","23391"
"item19459","3","3","3","23392"
"item19460","4","4","4","23393"
"item19461","5","5","0","23394"
"item19462","6","6","1","23395"
"item19463","7","7","2","23396"
"item19464","8","8","3","23397"
"item19465","9","9","4","23398"
"item19466","1","10","0","23399"
"item19467","2","2","1","23400"
"item19468","3","3","2","23401"
"item19469","4","4","3","23402"
"item19470","5","5","4","23403"
"item19471","6","6","0","23404"
"item19472","7","7","1","23405"
"item19473","8","8","2","23406"
"item19474","9","9","3","23407"
"item19475","1","10","4","23408"
"item19476","2","2","0","23409"
"item19477","3","3","1","23410"
"item19478","4","4","2","23411"
"item19479","5","5","3","23412"
"item19480","6","6","4","23413"
